"RegionID";"RegionName";"State";"Metro";"CountyName";"SizeRank";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016"
3877;"Bucyrus";"OH";"Bucyrus";"Crawford";2617;62356.0;69767.0;73075.0;71900.0;79508.0;81033.0;81408.0;80842.0;82908.0;86308.0;90233.0;87683.0;84417.0;69850.0;67767.0;65817.0;62058.0;68000.0;68458.0;75167.0;74975.0
13092;"Ojus";"FL";"Miami-Fort Lauderdale";"Miami-Dade";2618;47367.0;48642.0;50558.0;52983.0;57725.0;65842.0;82467.0;100333.0;123592.0;168525.0;199583.0;183850.0;144450.0;88917.0;76792.0;65025.0;70942.0;84350.0;98217.0;103308.0;106250.0
398846;"Town of Southbridge";"MA";"Worcester";"Worcester";2619;94256.0;92208.0;94900.0;103892.0;116817.0;130192.0;152708.0;171508.0;192042.0;215542.0;218408.0;208342.0;191050.0;167642.0;165067.0;153392.0;144717.0;148433.0;154625.0;161892.0;165263.0
55038;"Warren";"NJ";"New York";"Somerset";2620;341778.0;365375.0;380500.0;409925.0;464800.0;505158.0;550808.0;608767.0;661225.0;737967.0;763258.0;740133.0;698750.0;653450.0;664675.0;661442.0;657433.0;667842.0;687133.0;692325.0;698550.0
398027;"Town of Fishkill";"NY";"New York";"Dutchess";2621;127167.0;130050.0;133367.0;142542.0;160983.0;181008.0;213250.0;242767.0;271300.0;314858.0;331092.0;324233.0;301733.0;277750.0;262908.0;252167.0;240425.0;241767.0;245558.0;247908.0;249850.0
398581;"Town of Olean";"NY";"Olean";"Cattaraugus";2622;45667.0;48842.0;48492.0;49367.0;47875.0;49042.0;49958.0;56892.0;54058.0;57533.0;59192.0;57025.0;56408.0;56383.0;56408.0;56658.0;56500.0;57450.0;56692.0;55650.0;56763.0
45134;"Ellington";"CT";"Hartford";"Tolland";2623;129589.0;135292.0;139367.0;148258.0;162967.0;172733.0;188308.0;209375.0;235408.0;258258.0;271542.0;274175.0;258483.0;253800.0;251083.0;239042.0;233425.0;232808.0;240242.0;237683.0;237113.0
20642;"Steamboat Springs";"CO";"Steamboat Springs";"Routt";2624;0.0;192542.0;233767.0;259000.0;297458.0;306642.0;314233.0;327483.0;343883.0;385592.0;449767.0;574833.0;612242.0;500750.0;390317.0;343317.0;347975.0;364125.0;369825.0;387933.0;439400.0
13033;"North Reading";"MA";"Boston";"Middlesex";2625;191822.0;201825.0;216900.0;243950.0;286958.0;327600.0;361975.0;387925.0;419458.0;442783.0;431208.0;406375.0;389742.0;375108.0;394500.0;385150.0;380758.0;409000.0;440642.0;458875.0;473650.0
127117;"Belvedere Park";"GA";"Atlanta";"Dekalb";2626;61600.0;66700.0;71708.0;77642.0;88325.0;97217.0;107408.0;114658.0;123025.0;134633.0;134525.0;125100.0;106617.0;89417.0;87967.0;65900.0;57275.0;54300.0;61133.0;80158.0;90250.0
9542;"Upper Allen";"PA";"Harrisburg";"Cumberland";2627;121256.0;123450.0;126033.0;125833.0;131950.0;136425.0;143608.0;149692.0;159750.0;171342.0;182275.0;190683.0;194350.0;188567.0;187967.0;181992.0;184033.0;182492.0;184750.0;191708.0;191613.0
48290;"Wabash";"IN";"Wabash";"Wabash";2628;59744.0;64483.0;68325.0;68925.0;72042.0;77858.0;81300.0;84142.0;88833.0;93017.0;90883.0;82625.0;79450.0;73850.0;69558.0;68800.0;70433.0;74025.0;73008.0;76958.0;80163.0
34059;"South Orange";"NJ";"New York";"Essex";2629;178089.0;187850.0;196808.0;228242.0;274908.0;325225.0;366967.0;404267.0;456942.0;528592.0;564450.0;533567.0;514325.0;486583.0;486958.0;467708.0;478108.0;496425.0;528233.0;554558.0;578613.0
30526;"Bonita";"CA";"San Diego";"San Diego";2630;215822.0;216967.0;234992.0;264625.0;294742.0;333550.0;388333.0;467617.0;598108.0;685125.0;699733.0;659450.0;555958.0;451458.0;427275.0;409492.0;427567.0;507567.0;540075.0;567500.0;594975.0
24182;"Concord Township";"OH";"Cleveland";"Lake";2631;168222.0;177050.0;179375.0;184375.0;190592.0;195175.0;205075.0;217700.0;224792.0;227275.0;228283.0;225267.0;213908.0;210133.0;209467.0;201708.0;198050.0;206875.0;213133.0;212817.0;221138.0
124539;"Glenvar Heights";"FL";"Miami-Fort Lauderdale";"Miami-Dade";2632;87711.0;88583.0;91650.0;96117.0;102617.0;115292.0;134317.0;157433.0;191742.0;242875.0;273250.0;274942.0;237250.0;194917.0;150883.0;134317.0;145917.0;174383.0;198400.0;216567.0;227050.0
26667;"Radcliff";"KY";"Elizabethtown";"Hardin";2633;0.0;75525.0;82767.0;86117.0;88658.0;91525.0;94550.0;95033.0;98700.0;102667.0;103708.0;104917.0;105275.0;112642.0;111292.0;114783.0;113108.0;113433.0;111467.0;112408.0;116425.0
398520;"Town of Warwick";"NY";"New York";"Orange";2634;141933.0;145567.0;150633.0;160167.0;179608.0;202208.0;239900.0;269750.0;309600.0;345950.0;357617.0;356550.0;334008.0;309275.0;295608.0;278642.0;264008.0;271917.0;265642.0;265733.0;262938.0
115282;"Glen Avon";"CA";"Riverside";"Riverside";2635;107211.0;113408.0;118317.0;125808.0;138842.0;156308.0;171975.0;211192.0;266692.0;358500.0;424633.0;416567.0;321875.0;213408.0;190167.0;180300.0;190150.0;222417.0;269700.0;297808.0;330075.0
38926;"Havre de Grace";"MD";"Baltimore";"Harford";2636;130922.0;129892.0;135092.0;137583.0;142242.0;151983.0;160900.0;183517.0;214408.0;261158.0;285367.0;298167.0;283333.0;259542.0;246675.0;242617.0;233950.0;236767.0;241908.0;239050.0;246238.0
51095;"Boulder City";"NV";"Las Vegas";"Clark";2637;144622.0;146417.0;150150.0;152533.0;159308.0;170483.0;183675.0;204583.0;263825.0;315667.0;348483.0;327875.0;282392.0;239175.0;215775.0;175508.0;167408.0;193158.0;214967.0;225533.0;226600.0
399150;"Whitemarsh Township";"PA";"Philadelphia";"Montgomery";2638;175878.0;178883.0;184133.0;196142.0;208975.0;227675.0;255383.0;294483.0;321100.0;351233.0;361842.0;369075.0;363750.0;356983.0;347400.0;335175.0;340442.0;348150.0;363075.0;362775.0;360025.0
245091;"Lincolnia";"VA";"Washington";"Fairfax";2639;177144.0;181333.0;182375.0;195200.0;221217.0;258642.0;296983.0;340967.0;403750.0;501058.0;518967.0;487450.0;410317.0;364742.0;377675.0;378758.0;384325.0;408417.0;430692.0;443133.0;449888.0
399133;"Ogden";"NY";"Rochester";"Monroe";2640;106700.0;106908.0;107417.0;108683.0;112192.0;117875.0;121317.0;124650.0;128042.0;130792.0;133767.0;136117.0;135567.0;132558.0;139400.0;139433.0;141417.0;143583.0;145725.0;149608.0;152975.0
12546;"Mantua";"NJ";"Philadelphia";"Gloucester";2641;113667.0;110325.0;111275.0;116825.0;124192.0;130283.0;141650.0;157358.0;182033.0;204167.0;227267.0;232175.0;224658.0;208167.0;199808.0;189817.0;181525.0;180400.0;188083.0;186067.0;187075.0
35763;"Princeton";"MN";"Minneapolis-St Paul";"Sherburne";2642;89867.0;92850.0;99308.0;111567.0;126900.0;139742.0;150583.0;165700.0;185692.0;198700.0;207608.0;197158.0;175242.0;162842.0;143375.0;134633.0;133542.0;148633.0;165283.0;175167.0;186113.0
54129;"Richlands";"NC";"Jacksonville";"Onslow";2643;76956.0;78158.0;82067.0;86917.0;90808.0;84317.0;92183.0;97333.0;101600.0;111625.0;122758.0;134508.0;142925.0;140917.0;146767.0;146000.0;142900.0;140067.0;133725.0;126992.0;122713.0
399136;"West Hempfield Township";"PA";"Lancaster";"Lancaster";2644;108422.0;112458.0;115042.0;118075.0;121483.0;124542.0;130483.0;139508.0;150450.0;166675.0;181517.0;187408.0;188483.0;181650.0;180992.0;175458.0;172367.0;173883.0;176300.0;183292.0;185338.0
45612;"Haines City";"FL";"Lakeland";"Polk";2645;68900.0;68608.0;69675.0;74842.0;81508.0;84233.0;86808.0;97267.0;111008.0;147975.0;188325.0;187375.0;152333.0;116708.0;99800.0;85450.0;86750.0;102750.0;121725.0;133825.0;143025.0
397204;"Upper Southampton Township";"PA";"Philadelphia";"Bucks";2646;149489.0;153267.0;159900.0;167725.0;178908.0;196208.0;221658.0;253592.0;284442.0;310158.0;329325.0;330125.0;320058.0;293533.0;293525.0;281850.0;270608.0;274050.0;282333.0;291492.0;296300.0
31589;"Forest Hill";"MD";"Baltimore";"Harford";2647;162733.0;162175.0;167942.0;174383.0;181175.0;190492.0;210217.0;238608.0;273933.0;333800.0;362108.0;362758.0;342883.0;314883.0;317283.0;309525.0;311200.0;311050.0;320142.0;328042.0;332725.0
45644;"Hanover";"PA";"York";"York";2648;84089.0;87142.0;90158.0;88567.0;91317.0;95975.0;99483.0;105167.0;122725.0;141600.0;157125.0;164317.0;158575.0;152083.0;144917.0;133858.0;129500.0;124917.0;125242.0;127167.0;131475.0
6584;"Portland";"TX";"Corpus Christi";"San Patricio";2649;80311.0;83858.0;84658.0;84800.0;89350.0;93708.0;96392.0;99658.0;111175.0;130825.0;141850.0;144292.0;143092.0;139633.0;131300.0;128767.0;130158.0;136825.0;146608.0;153758.0;156250.0
53115;"Maitland";"FL";"Orlando";"Orange";2650;127356.0;133625.0;143983.0;151608.0;164317.0;177800.0;195600.0;218300.0;237892.0;300300.0;357033.0;334975.0;278933.0;254400.0;229667.0;218667.0;220758.0;247892.0;271925.0;286208.0;306000.0
43724;"Pinckney";"MI";"Detroit";"Livingston";2651;139933.0;155175.0;165617.0;174600.0;189217.0;200650.0;210492.0;222125.0;228383.0;238167.0;228933.0;210300.0;185300.0;175200.0;164058.0;161392.0;172450.0;187933.0;204658.0;218458.0;228850.0
47954;"Tavares";"FL";"Orlando";"Lake";2652;82622.0;85667.0;87792.0;89408.0;92875.0;101375.0;109033.0;118958.0;134575.0;168108.0;197942.0;190558.0;161133.0;138125.0;123333.0;108950.0;107925.0;119792.0;133392.0;143467.0;151400.0
12477;"Lusby";"MD";"Washington";"Calvert";2653;117967.0;117158.0;119092.0;122592.0;125050.0;131283.0;142433.0;168458.0;200800.0;249392.0;278533.0;277292.0;257900.0;240067.0;224042.0;211183.0;210092.0;211983.0;210342.0;214175.0;218038.0
14474;"Wareham";"MA";"Boston";"Plymouth";2654;92878.0;101058.0;108033.0;122367.0;137100.0;164575.0;194592.0;225400.0;256883.0;285442.0;285458.0;268042.0;247508.0;229058.0;221167.0;210408.0;202100.0;208917.0;219458.0;232133.0;241663.0
41669;"Westbury";"NY";"New York";"Nassau";2656;163456.0;169300.0;179792.0;200733.0;224608.0;251408.0;306450.0;357983.0;401408.0;444750.0;476217.0;476108.0;432175.0;389367.0;366975.0;353183.0;348367.0;358508.0;372367.0;400267.0;417238.0
396739;"Gates-North Gates";"NY";"Rochester";"Monroe";2657;80678.0;80042.0;80875.0;81400.0;83792.0;85225.0;86417.0;90842.0;91258.0;93892.0;96725.0;100358.0;100917.0;100067.0;104242.0;102575.0;101525.0;103625.0;103292.0;104350.0;106900.0
33068;"New Haven";"IN";"Fort Wayne";"Allen";2658;74500.0;79900.0;84517.0;86200.0;88475.0;93258.0;97717.0;99033.0;102850.0;107333.0;109733.0;106192.0;102908.0;95492.0;99792.0;98025.0;97108.0;95175.0;99025.0;103250.0;107925.0
397619;"Bordentown Township";"NJ";"Philadelphia";"Burlington";2659;115589.0;118092.0;121375.0;128550.0;134808.0;149233.0;167867.0;200292.0;230600.0;260308.0;269400.0;268508.0;258667.0;249425.0;239708.0;222825.0;218167.0;221842.0;229742.0;231733.0;232613.0
395601;"Town of Germantown";"WI";"Milwaukee";"Washington";2660;0.0;0.0;0.0;0.0;0.0;0.0;0.0;236700.0;223167.0;243458.0;242050.0;249350.0;239008.0;236867.0;234567.0;227075.0;223842.0;227775.0;234492.0;243350.0;251550.0
34304;"Tolland";"CT";"Hartford";"Tolland";2661;141367.0;146417.0;150833.0;156808.0;177708.0;193025.0;207633.0;225975.0;255950.0;275350.0;288892.0;287342.0;272042.0;268367.0;265442.0;247092.0;242817.0;242850.0;252892.0;245492.0;243763.0
24367;"Denver";"NC";"Charlotte";"Lincoln";2662;133600.0;140275.0;149608.0;168158.0;180383.0;184050.0;186717.0;183092.0;189150.0;201125.0;222742.0;240050.0;241900.0;225642.0;217592.0;204650.0;211767.0;217792.0;227967.0;236050.0;245888.0
12820;"Montville";"CT";"New London";"New London";2663;108333.0;107667.0;112133.0;115658.0;124625.0;135525.0;152225.0;172800.0;193050.0;224058.0;233325.0;227258.0;215358.0;199075.0;196142.0;191258.0;178158.0;178650.0;176825.0;177417.0;178700.0
397390;"Texas Township";"MI";"Kalamazoo";"Kalamazoo";2664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;204500.0;238600.0;243983.0;246800.0;240300.0;235008.0;235400.0;238217.0;233900.0;234092.0;240142.0;251808.0;265358.0;272538.0
399076;"Town of Whitewater";"WI";"Whitewater";"Walworth";2665;106367.0;109733.0;115692.0;116808.0;88975.0;93017.0;100925.0;119867.0;147583.0;170833.0;179767.0;170158.0;169442.0;157658.0;157708.0;155675.0;156017.0;151142.0;156150.0;158042.0;164138.0
24887;"Glenville";"NY";"Albany";"Schenectady";2666;90844.0;93592.0;95450.0;97667.0;101808.0;107050.0;118792.0;132917.0;146550.0;166142.0;186342.0;191625.0;187142.0;183025.0;181742.0;179567.0;177217.0;178800.0;178183.0;177308.0;179625.0
12251;"Lafayette";"CO";"Boulder";"Boulder";2667;142244.0;148992.0;159275.0;175925.0;201942.0;233600.0;237450.0;235517.0;239417.0;241200.0;243308.0;243017.0;244592.0;235900.0;242817.0;240175.0;245217.0;270708.0;296775.0;340008.0;378475.0
396682;"Town of Stony Point";"NY";"New York";"Rockland";2668;177967.0;191875.0;202017.0;214142.0;246467.0;267683.0;307692.0;349242.0;395908.0;445792.0;454933.0;439000.0;405450.0;383592.0;358108.0;341867.0;317492.0;308375.0;304358.0;317483.0;318538.0
16172;"Trussville";"AL";"Birmingham";"Jefferson";2669;146411.0;155075.0;158642.0;159075.0;166917.0;174208.0;182092.0;189367.0;193892.0;208075.0;221175.0;223800.0;218933.0;214958.0;207933.0;203983.0;199025.0;206517.0;212792.0;218983.0;222838.0
395512;"Delhi Township";"MI";"Lansing";"Ingham";2670;0.0;112117.0;134067.0;146008.0;159575.0;170117.0;179442.0;187442.0;191192.0;193767.0;192383.0;183433.0;168217.0;152242.0;149450.0;142492.0;143667.0;154825.0;160417.0;162467.0;169963.0
41291;"Troy";"MO";"St. Louis";"Lincoln";2671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126192.0;137558.0;157358.0;159158.0;155467.0;139917.0;136933.0;128983.0;128817.0;136800.0;138467.0;143575.0;148575.0
33337;"Parrish";"FL";"North Port-Sarasota-Bradenton";"Manatee";2672;133200.0;142317.0;144958.0;152775.0;164708.0;174017.0;184417.0;202067.0;239583.0;333908.0;341442.0;276675.0;226850.0;198042.0;197425.0;181417.0;186092.0;206225.0;236175.0;247350.0;258850.0
26595;"Portage";"WI";"Madison";"Columbia";2673;76933.0;80308.0;83392.0;86817.0;91383.0;92025.0;98933.0;93650.0;104000.0;125883.0;134350.0;131158.0;149933.0;129975.0;117192.0;112092.0;107325.0;103225.0;113792.0;119608.0;119725.0
13716;"Santa Fe Springs";"CA";"Los Angeles-Long Beach-Anaheim";"Los Angeles";2674;148256.0;147817.0;154142.0;164400.0;174958.0;196392.0;224967.0;275200.0;350167.0;439442.0;489667.0;482633.0;388933.0;316250.0;323108.0;313258.0;312142.0;345567.0;390733.0;420892.0;433575.0
12133;"Johnson City";"NY";"Binghamton";"Broome";2675;50067.0;46458.0;46833.0;49383.0;49075.0;51533.0;55167.0;57208.0;60442.0;62792.0;69783.0;74708.0;78167.0;77592.0;77958.0;74875.0;72975.0;75133.0;71667.0;71033.0;69188.0
46871;"Okatie";"SC";"Hilton Head Island";"Beaufort";2676;0.0;160242.0;188058.0;205833.0;213500.0;218425.0;221050.0;214883.0;217700.0;246267.0;275567.0;280242.0;255208.0;237908.0;223000.0;214108.0;222233.0;224267.0;240742.0;260192.0;276738.0
395584;"Town of Walpole";"MA";"Boston";"Norfolk";2677;184122.0;193383.0;209892.0;236092.0;271950.0;300725.0;336917.0;369400.0;397933.0;428783.0;418825.0;399067.0;391667.0;358667.0;366725.0;362408.0;361017.0;383558.0;408175.0;424675.0;435825.0
395434;"Town of Bedford";"NY";"New York";"Westchester";2678;372911.0;383292.0;395183.0;432733.0;498233.0;557592.0;617258.0;691200.0;760833.0;810692.0;825708.0;842217.0;834167.0;773758.0;674225.0;654058.0;614117.0;635100.0;655033.0;671450.0;695963.0
5474;"Lady Lake";"FL";"Orlando";"Lake";2680;92378.0;95708.0;102208.0;107442.0;111483.0;117408.0;125633.0;136983.0;154142.0;182033.0;208025.0;204183.0;172200.0;151133.0;148383.0;139675.0;141158.0;153417.0;168383.0;178283.0;190988.0
35245;"Abington";"PA";"Philadelphia";"Montgomery";2681;127667.0;130275.0;132292.0;136250.0;145292.0;155033.0;171433.0;199233.0;229017.0;259192.0;272992.0;270017.0;259875.0;251308.0;252733.0;239617.0;232417.0;235983.0;243225.0;247117.0;250325.0
27188;"South River";"NJ";"New York";"Middlesex";2682;125533.0;125958.0;128683.0;135017.0;147100.0;167667.0;193450.0;227017.0;263508.0;300808.0;321475.0;315950.0;294675.0;267275.0;262358.0;242067.0;231508.0;236908.0;243367.0;246767.0;249975.0
28204;"Ashland";"VA";"Richmond";"Hanover";2683;0.0;106983.0;121042.0;127100.0;130300.0;139475.0;148133.0;154300.0;171300.0;194742.0;216525.0;226225.0;221367.0;214250.0;216150.0;204950.0;197950.0;203967.0;214983.0;222225.0;230913.0
15190;"Highland Park";"NJ";"New York";"Middlesex";2686;139867.0;147425.0;148217.0;160458.0;178325.0;201683.0;238083.0;271075.0;313242.0;347267.0;359017.0;357917.0;344175.0;330650.0;330092.0;314375.0;308675.0;316367.0;327450.0;328042.0;331788.0
44770;"Cottage Grove";"OR";"Eugene";"Lane";2687;98722.0;106658.0;112175.0;113067.0;115933.0;117792.0;121733.0;126333.0;137667.0;157575.0;181817.0;188525.0;177808.0;169767.0;160892.0;148167.0;139858.0;147775.0;158575.0;163542.0;176713.0
29611;"Saint Simons Island";"GA";"Brunswick";"Glynn";2688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134050.0;350317.0;397600.0;424042.0;423842.0;366025.0;308633.0;280858.0;262658.0;273667.0;289250.0;311458.0;330325.0
12834;"Morrison";"CO";"Denver";"Jefferson";2689;144400.0;149075.0;158783.0;178258.0;201133.0;223258.0;235442.0;243133.0;245725.0;254700.0;256375.0;254000.0;247533.0;242800.0;245617.0;236108.0;240642.0;260342.0;287842.0;330550.0;360550.0
26168;"North Attleboro";"MA";"Providence";"Bristol";2690;123278.0;126375.0;132808.0;145508.0;167800.0;189533.0;227292.0;259592.0;284433.0;310092.0;312492.0;290650.0;270200.0;243250.0;244517.0;230900.0;230850.0;240892.0;252700.0;267300.0;280888.0
45387;"Galion";"OH";"Bucyrus";"Crawford";2691;58433.0;64950.0;67642.0;67883.0;77808.0;79383.0;77975.0;76908.0;79242.0;81408.0;81133.0;78600.0;74250.0;64550.0;63167.0;59492.0;52617.0;60342.0;57517.0;64900.0;65788.0
397051;"Peters Township";"PA";"Pittsburgh";"Washington";2692;186800.0;185483.0;192492.0;200267.0;213608.0;224667.0;237742.0;258000.0;261942.0;272583.0;279983.0;286342.0;287592.0;285200.0;300650.0;312892.0;322975.0;332925.0;346592.0;358483.0;365350.0
50540;"Midlothian";"IL";"Chicago";"Cook";2693;105200.0;105925.0;106600.0;107850.0;112983.0;121092.0;126567.0;141267.0;149625.0;166350.0;177742.0;182967.0;167225.0;147833.0;145575.0;126992.0;116983.0;118617.0;124492.0;128008.0;130600.0
10115;"American Fork";"UT";"Provo";"Utah";2694;125856.0;136933.0;142850.0;146567.0;156325.0;165700.0;167083.0;159150.0;159792.0;171767.0;200600.0;239817.0;242458.0;242608.0;192608.0;173567.0;170600.0;181992.0;203892.0;211008.0;223325.0
398221;"Forks Township";"PA";"Allentown";"Northampton";2695;142711.0;143942.0;147400.0;149358.0;155200.0;165350.0;179983.0;205467.0;237642.0;270792.0;294258.0;294275.0;275050.0;256975.0;244175.0;236367.0;221742.0;224217.0;235442.0;233608.0;237075.0
118895;"West Puente Valley";"CA";"Los Angeles-Long Beach-Anaheim";"Los Angeles";2696;134822.0;135392.0;136525.0;142325.0;156342.0;171275.0;198342.0;241175.0;305300.0;391200.0;451933.0;456658.0;354958.0;263667.0;270525.0;264958.0;269450.0;319675.0;360050.0;383000.0;404838.0
3412;"Angola";"IN";"Angola";"Steuben";2697;95867.0;96200.0;101017.0;110825.0;113817.0;118267.0;119583.0;123642.0;131967.0;137375.0;141833.0;135075.0;132033.0;128200.0;127150.0;125775.0;125792.0;130808.0;134383.0;137900.0;148113.0
25109;"Hickory Hills";"IL";"Chicago";"Cook";2699;149644.0;148342.0;149792.0;152383.0;159700.0;171117.0;186942.0;211808.0;228433.0;253967.0;277342.0;273325.0;251075.0;220825.0;209450.0;185758.0;170183.0;177725.0;193875.0;202967.0;210875.0
399115;"Town of Tiverton";"RI";"Providence";"Newport";2700;121944.0;122417.0;129283.0;132383.0;146742.0;163925.0;190425.0;235567.0;274533.0;302808.0;307042.0;294450.0;269958.0;252492.0;245858.0;230483.0;220708.0;222117.0;234133.0;235442.0;242975.0
398578;"Town of Durham";"NH";"Boston";"Strafford";2701;147956.0;156183.0;174742.0;190683.0;219725.0;246833.0;272483.0;296067.0;314250.0;342050.0;341475.0;339158.0;308850.0;288542.0;290367.0;288258.0;286625.0;295833.0;303550.0;316442.0;320988.0
20307;"Saint Johns";"MI";"Lansing";"Clinton";2702;97033.0;97867.0;103683.0;112475.0;121608.0;128925.0;136925.0;145317.0;150317.0;155567.0;153833.0;149042.0;139567.0;129458.0;126933.0;120892.0;119050.0;124442.0;130717.0;133108.0;139988.0
53876;"Phillipsburg";"NJ";"Allentown";"Warren";2703;0.0;70617.0;79517.0;81758.0;89292.0;99517.0;109392.0;125158.0;148167.0;166083.0;180800.0;175083.0;162958.0;154300.0;132958.0;120625.0;115900.0;113508.0;117992.0;121250.0;118438.0
53126;"Manassas Park";"VA";"Washington";"Manassas Park City";2705;0.0;45950.0;113892.0;121075.0;127583.0;148342.0;169567.0;194092.0;249325.0;332483.0;356867.0;316608.0;212500.0;173517.0;183733.0;182892.0;190692.0;222342.0;242533.0;254092.0;255063.0
32735;"Mastic";"NY";"New York";"Suffolk";2706;0.0;0.0;56350.0;97908.0;117250.0;134417.0;154758.0;190458.0;233375.0;276100.0;292917.0;283608.0;273442.0;238433.0;212017.0;191458.0;178658.0;171917.0;173817.0;181408.0;176713.0
46714;"New Hartford";"NY";"Utica";"Oneida";2707;0.0;75100.0;84142.0;84842.0;92642.0;101325.0;108983.0;111642.0;121542.0;130142.0;141267.0;147125.0;144492.0;143975.0;142700.0;136292.0;135792.0;143667.0;143075.0;145717.0;148288.0
18447;"Hammonton";"NJ";"Atlantic City";"Atlantic";2708;0.0;91575.0;96875.0;101108.0;115033.0;118392.0;134517.0;146442.0;173617.0;212042.0;231525.0;232508.0;223708.0;209917.0;204775.0;196342.0;187667.0;183433.0;184717.0;185958.0;181688.0
25118;"Highland";"MI";"Detroit";"Oakland";2709;135978.0;143633.0;154183.0;166142.0;178700.0;190058.0;192558.0;199700.0;206467.0;215050.0;210258.0;196792.0;174575.0;150500.0;138983.0;131900.0;139983.0;158075.0;177417.0;191467.0;200500.0
397337;"Horsham";"PA";"Philadelphia";"Montgomery";2710;126611.0;125667.0;127900.0;130825.0;139792.0;148708.0;167008.0;191017.0;213658.0;243667.0;256883.0;256742.0;249767.0;241850.0;242692.0;233717.0;227767.0;233233.0;234025.0;238108.0;240513.0
46975;"Palos Hills";"IL";"Chicago";"Cook";2711;126733.0;130742.0;128642.0;131900.0;136958.0;144158.0;156225.0;175475.0;185400.0;206017.0;218750.0;221642.0;202725.0;175783.0;176008.0;153792.0;145225.0;146233.0;157042.0;158667.0;166163.0
398586;"Town of Bellingham";"MA";"Boston";"Norfolk";2712;125078.0;130267.0;137225.0;152867.0;172517.0;203642.0;235883.0;258317.0;279150.0;306308.0;301842.0;286075.0;268417.0;246150.0;247350.0;237642.0;229767.0;246008.0;262958.0;271792.0;277763.0
56565;"Willow Grove";"PA";"Philadelphia";"Montgomery";2714;119189.0;120950.0;125433.0;129833.0;135333.0;145375.0;162558.0;185683.0;214692.0;236942.0;250417.0;251392.0;239425.0;232358.0;231567.0;227167.0;224600.0;222642.0;228475.0;228700.0;232350.0
20367;"Satellite Beach";"FL";"Melbourne";"Brevard";2715;102767.0;104683.0;107192.0;113392.0;120375.0;133367.0;152050.0;180167.0;239317.0;321617.0;311850.0;252808.0;204408.0;194275.0;177917.0;171092.0;180975.0;209450.0;228683.0;242808.0;265313.0
168163;"Northview";"MI";"Grand Rapids";"Kent";2716;101144.0;103900.0;110242.0;116025.0;124350.0;129875.0;134175.0;137142.0;143067.0;146375.0;146333.0;141817.0;132933.0;126750.0;122475.0;118650.0;117142.0;124267.0;135958.0;145958.0;155888.0
53743;"Oregon";"OH";"Toledo";"Lucas";2717;96556.0;102033.0;108092.0;115817.0;120033.0;125700.0;126908.0;135108.0;140133.0;140258.0;139067.0;137508.0;131075.0;120742.0;117758.0;113642.0;111625.0;116367.0;119067.0;120758.0;124250.0
239659;"East Millcreek";"UT";"Salt Lake City";"Salt Lake";2718;180367.0;182000.0;187733.0;195167.0;206458.0;204100.0;207883.0;214125.0;221792.0;243450.0;299375.0;350783.0;345683.0;340408.0;271908.0;255842.0;244867.0;266742.0;283233.0;299833.0;325925.0
55742;"Highland Village";"TX";"Dallas-Fort Worth";"Denton";2719;162556.0;188758.0;196583.0;200592.0;210567.0;216025.0;215317.0;218867.0;220483.0;229958.0;238808.0;253167.0;254333.0;246225.0;253000.0;255050.0;257283.0;274033.0;294950.0;321675.0;341313.0
7384;"Telford";"PA";"Philadelphia";"Montgomery";2720;130656.0;133025.0;136833.0;140458.0;147675.0;156900.0;172350.0;195458.0;221125.0;249992.0;261850.0;264567.0;257233.0;245225.0;243942.0;233633.0;227942.0;234383.0;239100.0;240608.0;245600.0
29540;"Trenton";"OH";"Cincinnati";"Butler";2721;93700.0;96017.0;100617.0;104467.0;112075.0;117250.0;119250.0;125717.0;127808.0;131758.0;133517.0;129858.0;123267.0;116200.0;117233.0;112508.0;111058.0;114833.0;115850.0;122558.0;129313.0
397319;"Town of Scituate";"MA";"Boston";"Plymouth";2722;205611.0;216000.0;230667.0;255283.0;296617.0;365217.0;408292.0;466017.0;497483.0;525725.0;510867.0;485500.0;458333.0;435600.0;439100.0;428483.0;433792.0;457458.0;473450.0;495258.0;517550.0
35084;"Bon Air";"VA";"Richmond";"Chesterfield";2723;106089.0;109350.0;111858.0;116608.0;124108.0;130075.0;138142.0;150900.0;166483.0;188917.0;213592.0;223700.0;217850.0;207325.0;199933.0;189117.0;183442.0;189383.0;199425.0;207458.0;213988.0
47906;"Sun Valley";"NV";"Reno";"Washoe";2724;109544.0;114158.0;118967.0;121700.0;126625.0;134200.0;145242.0;159158.0;196358.0;259200.0;272417.0;247833.0;208858.0;148825.0;118600.0;107458.0;103733.0;130817.0;164808.0;191108.0;215088.0
37901;"Claymont";"DE";"Philadelphia";"New Castle";2725;108411.0;110783.0;107442.0;114633.0;121183.0;126658.0;136550.0;152308.0;167942.0;188650.0;212708.0;216283.0;206000.0;198617.0;199342.0;179850.0;168283.0;178650.0;190467.0;192225.0;197113.0
